source_file,local_record_id,parent_record_id,review_decision,source_status,target_table,target_record_id,mapping_action,mapping_status,source_document,source_page,source_section,notes
requirements/_review_current_requirements.csv,REQ-060,,excluded,present,none,,exclude,verified,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,4-5,자격 요건 > 점수제 심사,"< 가점항목 >가. 고용주 및 지자체 추천(필수항목)은 source_page = 5에 해당하는 영역임;자격요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 가. 고용주 및 지자체 추천(필수항목)으로 source_section 수정 필요; 복합 행을 REQ-060-01, REQ-060-02로 분리함 (나이 계산 보충설명과 다음 페이지의 가점 섹션 제목을 분리)"
requirements/_review_current_requirements.csv,REQ-060-01,REQ-060,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,4,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 기본 항목 > 다. 나이,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-060-02,REQ-060,excluded,present,none,,exclude,verified,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,5,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 가. 고용주 및 지자체 추천(필수항목),"< 가점항목 >가. 고용주 및 지자체 추천(필수항목)은 source_page = 5에 해당하는 영역임;자격요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 가. 고용주 및 지자체 추천(필수항목)으로 source_section 수정 필요; 복합 행을 REQ-060-01, REQ-060-02로 분리함 (나이 계산 보충설명과 다음 페이지의 가점 섹션 제목을 분리); REQ-060에서 파생된 하위 행 (나이 계산 보충설명과 다음 페이지의 가점 섹션 제목을 분리)"
requirements/_review_current_requirements.csv,REQ-061,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,5,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 가. 고용주 및 지자체 추천(필수항목),scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-062,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,5,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 가. 고용주 및 지자체 추천(필수항목),scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-063,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,5,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 가. 고용주 및 지자체 추천(필수항목),scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-064,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,5,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 가. 고용주 및 지자체 추천(필수항목),scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-065,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,5,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 가. 고용주 및 지자체 추천(필수항목),scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-066,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,5,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 가. 고용주 및 지자체 추천(필수항목),scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-067,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,5,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 가. 고용주 및 지자체 추천(필수항목),scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-068,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,5,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 가. 고용주 및 지자체 추천(필수항목),scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-069,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,5,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 가. 고용주 및 지자체 추천(필수항목),scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-070,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,5,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 가. 고용주 및 지자체 추천(필수항목),scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-071,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,5,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 가. 고용주 및 지자체 추천(필수항목),scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-072,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,5,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 가. 고용주 및 지자체 추천(필수항목),scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-073,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,5,자격 요건 > 점수제 심사,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-074,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,5,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 나. 현 근무처 근속,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-075,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,5,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 나. 현 근무처 근속,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-076,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,5,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 나. 현 근무처 근속,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-077,,excluded,present,none,,exclude,verified,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,5-6,자격 요건 > 점수제 심사,"다. 인구감소지역 등 근무경력 부분은 source_page = 6에 해당.;다. 인구감소지역 등 근무경력은 source_section에 해당; 복합 행을 REQ-077-01, REQ-077-02로 분리함 (근속 보충설명과 다음 점수 항목 제목을 분리)"
requirements/_review_current_requirements.csv,REQ-077-01,REQ-077,approved,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,5,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 나. 현 근무처 근속,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-077-02,REQ-077,excluded,present,none,,exclude,verified,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,6,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 다. 인구감소지역 등 근무경력,"다. 인구감소지역 등 근무경력 부분은 source_page = 6에 해당.;다. 인구감소지역 등 근무경력은 source_section에 해당; 복합 행을 REQ-077-01, REQ-077-02로 분리함 (근속 보충설명과 다음 점수 항목 제목을 분리); REQ-077에서 파생된 하위 행 (근속 보충설명과 다음 점수 항목 제목을 분리)"
requirements/_review_current_requirements.csv,REQ-078,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,6,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 다. 인구감소지역 등 근무경력,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-079,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,6,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 라. 자격증 소지,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-080,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,6,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 라. 자격증 소지,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-081,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,6,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 마. 국내대학 학위,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-082,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,6,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 마. 국내대학 학위,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-083,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,6,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 바. 국내 운전면허증,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-084,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,6,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 바. 국내 운전면허증,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-085,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,6,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 바. 국내 운전면허증,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-086,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,6,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 바. 국내 운전면허증,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-087,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,6,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 감점 항목,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-088,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,6,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 감점 항목,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-089,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,6,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 감점 항목,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-090,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,6,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 감점 항목,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-091,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,6,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 감점 항목,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-092,,reclassified,present,scoring_items,,reuse,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,6,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 감점 항목,scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
requirements/_review_current_requirements.csv,REQ-093,,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,7,자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-094,,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,7,자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-095,,excluded,present,none,,exclude,verified,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,7,자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건,"자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건으로 source_section 수정 필요; 복합 행을 REQ-095-01, REQ-095-02, REQ-095-03, REQ-095-04, REQ-095-05로 분리함 (고용 가능 인원 구간표를 구간별 자격요건 행으로 분리)"
requirements/_review_current_requirements.csv,REQ-095-01,REQ-095,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,7,자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-095-02,REQ-095,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,7,자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-095-03,REQ-095,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,7,자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-095-04,REQ-095,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,7,자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-095-05,REQ-095,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,7,자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-096,,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,7,자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-097,,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,7,자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-098,,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,7,자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-099,,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,7,자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-100,,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,7,자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-101,,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,7,자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-102,,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,7,자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-103,,excluded,present,none,,exclude,verified,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,7-8,자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건,"나. 고용주 요건(법무부 조회사항)은 source_page = 8에 해당함. ;나. 고용주 요건(법무부 조회사항)은 다음 행의 source_section에 해당함.; 복합 행을 REQ-103-01, REQ-103-02로 분리함 (고용 조건과 다음 페이지의 고용주 요건 제목을 분리)"
requirements/_review_current_requirements.csv,REQ-103-01,REQ-103,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,7,자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-103-02,REQ-103,excluded,present,none,,exclude,verified,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,8,자격 요건 > 고용기업 및 고용주 요건 > 나. 고용주 요건,"나. 고용주 요건(법무부 조회사항)은 source_page = 8에 해당함. ;나. 고용주 요건(법무부 조회사항)은 다음 행의 source_section에 해당함.; 복합 행을 REQ-103-01, REQ-103-02로 분리함 (고용 조건과 다음 페이지의 고용주 요건 제목을 분리); REQ-103에서 파생된 하위 행 (고용 조건과 다음 페이지의 고용주 요건 제목을 분리)"
requirements/_review_current_requirements.csv,REQ-104,,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,8,자격 요건 > 고용기업 및 고용주 요건 > 나. 고용주 요건,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-105,,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,8,자격 요건 > 고용기업 및 고용주 요건 > 나. 고용주 요건,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-106,,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,8,자격 요건 > 고용기업 및 고용주 요건 > 다. 제외 대상,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-107,,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,8,자격 요건 > 고용기업 및 고용주 요건 > 다. 제외 대상,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-108,,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,8,자격 요건 > 체류허가 사항,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-109,,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,8,자격 요건 > 체류허가 사항,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-110,,approved,present,visa_requirement_criteria,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,8,자격 요건 > 체류허가 사항,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-111,,excluded,present,none,,exclude,verified,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,9,제출서류,"4 |  | 제출서류 와 <시군 제출 서류>는 source_section에 들어가는게 맞아보임; ""제출 서류 > 시군 제출 서류 > 필수 서류"" 형태로 source_section에 기재"
requirements/_review_current_requirements.csv,REQ-112,,reclassified,present,document_requirements,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,9,제출서류 > 필수 서류: 모든 신청자 반드시 제출,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-113,,reclassified,present,document_requirements,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,9,제출서류 > 필수 서류: 모든 신청자 반드시 제출,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-114,,reclassified,present,document_requirements,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,9,제출서류 > 추가 서류: 해당자에 한 해 제출,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-115,,excluded,present,none,,exclude,verified,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,10,추천서 발급 신청방법 및 결과안내,5 |  | 추천서 발급 신청방법 및 결과안내 는 source_section에 해당
requirements/_review_current_requirements.csv,REQ-116,,reclassified,present,visa_process_stages,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,10,추천서 발급 신청방법 및 결과안내,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-117,,reclassified,present,visa_process_stages,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,10,추천서 발급 신청방법 및 결과안내,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-118,,reclassified,present,visa_process_stages,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,10,추천서 발급 신청방법 및 결과안내,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-119,,reclassified,present,visa_process_stages,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,10,추천서 발급 신청방법 및 결과안내,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-120,,reclassified,present,visa_process_stages,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,10,추천서 발급 신청방법 및 결과안내,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-121,,reclassified,present,visa_process_stages,,insert,pending_target_id,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,10,추천서 발급 신청방법 및 결과안내,"대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
requirements/_review_current_requirements.csv,REQ-122,,excluded,present,none,,exclude,verified,충청북도 지역특화형 비자 사업 숙련기능인력(E74R) 공고(2026년 8차)_section0,10,추천서 발급 신청방법 및 결과안내,제대로 들어감
